sige,time,eps,Tabs
20.6536,12.85439815,0.08395307,318.15
20.67118,12.87523148,0.08400284,318.15
20.6635,12.89607639,0.08405652,318.15
20.66901,12.9169213,0.08410864,318.15
20.65284,12.9377662,0.08416563,318.15
20.65411,12.95859954,0.0842188,318.15
20.67181,12.97946759,0.08426443,318.15
20.65868,13.0003125,0.08431728,318.15
20.64258,13.02118056,0.08436961,318.15
20.65945,13.04202546,0.08442603,318.15
20.6615,13.06288194,0.08447252,318.15
20.64769,13.08371528,0.08453025,318.15
20.66055,13.10457176,0.08457733,318.15
20.65971,13.12540509,0.08462746,318.15
20.65771,13.14627315,0.0846839,318.15
20.68959,13.16711806,0.0847421,318.15
20.64589,13.18797454,0.08479172,318.15
20.64551,13.20881944,0.08483803,318.15
20.65636,13.22966435,0.08489448,318.15
20.66486,13.25050926,0.08494957,318.15
20.67287,13.27136574,0.08499959,318.15
20.68694,13.2922338,0.08504429,318.15
20.64487,13.3130787,0.08510373,318.15
20.64741,13.33391204,0.08515468,318.15
20.64776,13.35476852,0.08519607,318.15
20.64904,13.37561343,0.08524857,318.15
20.66945,13.39648148,0.08530901,318.15
20.64758,13.41732639,0.08534957,318.15
20.64215,13.43819444,0.08540819,318.15
20.66087,13.45903935,0.08546181,318.15
20.66226,13.47988426,0.08551147,318.15
20.6581,13.50071759,0.0855673,318.15
20.65423,13.52157407,0.08560969,318.15
20.65382,13.54243056,0.08566976,318.15
20.65251,13.56326389,0.08572131,318.15
20.65491,13.58412037,0.08576331,318.15
20.6618,13.60496528,0.08581253,318.15
20.64585,13.62583333,0.08587046,318.15
20.66591,13.64667824,0.08591754,318.15
20.66194,13.66751157,0.0859641,318.15
20.6523,13.68835648,0.08602276,318.15
20.64763,13.70921296,0.08607478,318.15
20.66893,13.73006944,0.08611791,318.15
20.68273,13.75092593,0.08617742,318.15
20.66249,13.77175926,0.08622724,318.15
20.64343,13.79261574,0.08627909,318.15
20.66517,13.81344907,0.08632865,318.15
20.6569,13.83430556,0.08638135,318.15
20.66003,13.85516204,0.08643281,318.15
20.64284,13.87601852,0.08648037,318.15
20.67838,13.89688657,0.08653262,318.15
20.65333,13.91771991,0.08658266,318.15
20.65221,13.93856481,0.08663745,318.15
20.66626,13.95940972,0.0866828,318.15
20.6597,13.9802662,0.08673865,318.15
20.66924,14.00112269,0.08678765,318.15
20.64143,14.02197917,0.0868392,318.15
20.67756,14.04283565,0.08689068,318.15
20.66152,14.06365741,0.08694068,318.15
20.64732,14.08452546,0.08699125,318.15
20.64106,14.10538194,0.08703051,318.15
20.65257,14.12623843,0.08708395,318.15
20.65693,14.14709491,0.08713363,318.15
20.6678,14.16791667,0.08718851,318.15
20.64826,14.18876157,0.08723584,318.15
20.6514,14.20962963,0.08728559,318.15
20.65046,14.23047454,0.0873315,318.15
20.66137,14.25130787,0.08738399,318.15
20.64236,14.2721412,0.08743231,318.15
20.66234,14.29298611,0.08748135,318.15
20.66791,14.31384259,0.08753183,318.15
20.6758,14.33469907,0.08758491,318.15
20.65329,14.35553241,0.08763051,318.15
20.66239,14.37637731,0.08768197,318.15
20.66321,14.39724537,0.08772959,318.15
20.64363,14.41809028,0.08777812,318.15
20.63124,14.43893519,0.0878275,318.15
20.66086,14.45979167,0.08787324,318.15
20.66337,14.480625,0.08792504,318.15
20.65508,14.50149306,0.08797853,318.15
20.66127,14.52234954,0.08802649,318.15
20.66035,14.54319444,0.08807198,318.15
20.6491,14.5640625,0.08812249,318.15
20.63976,14.58490741,0.0881683,318.15
20.68117,14.60575231,0.08822364,318.15
20.65267,14.62662037,0.08826978,318.15
20.64919,14.64747685,0.08832212,318.15
20.66265,14.66833333,0.08836716,318.15
20.65555,14.68918981,0.08841912,318.15
20.64921,14.71005787,0.08846495,318.15
20.66605,14.73087963,0.08851919,318.15
20.65908,14.75173611,0.0885677,318.15
20.65597,14.77259259,0.08861367,318.15
20.66309,14.79344907,0.08866381,318.15
20.65008,14.81431713,0.0887135,318.15
20.65201,14.83515046,0.08876488,318.15
20.65105,14.85600694,0.08881085,318.15
20.66193,14.876875,0.08886407,318.15
20.643,14.89771991,0.08891188,318.15
20.6564,14.91857639,0.0889576,318.15
20.64905,14.93943287,0.08901226,318.15
20.64588,14.96030093,0.08906124,318.15
20.65681,14.98115741,0.08911265,318.15
20.64984,15.00201389,0.08915988,318.15
20.64946,15.02287037,0.08920757,318.15
20.64784,15.0437037,0.08925676,318.15
20.6414,15.06453704,0.08930681,318.15
20.65237,15.08540509,0.08935522,318.15
20.64896,15.10627315,0.0894058,318.15
20.64388,15.12711806,0.08944938,318.15
20.64332,15.14797454,0.08950407,318.15
20.66442,15.16881944,0.08955328,318.15
20.65028,15.18966435,0.08960158,318.15
20.6612,15.21052083,0.08965242,318.15
20.65786,15.23137731,0.08969772,318.15
20.65461,15.25221065,0.08974001,318.15
20.66492,15.2730787,0.08979047,318.15
20.64226,15.29391204,0.08984505,318.15
20.65745,15.31478009,0.08989192,318.15
20.65637,15.33563657,0.08994396,318.15
20.65243,15.35649306,0.0899907,318.15
20.64848,15.37734954,0.09003673,318.15
20.64396,15.39819444,0.0900831,318.15
20.65489,15.41903935,0.09013162,318.15
20.66117,15.43989583,0.09017432,318.15
20.66191,15.46076389,0.09022676,318.15
20.65339,15.4816088,0.09027849,318.15
20.6598,15.50246528,0.09032969,318.15
20.65333,15.52332176,0.0903809,318.15
20.67691,15.54417824,0.09042506,318.15
20.66946,15.56502315,0.09046843,318.15
20.66014,15.58586806,0.09051377,318.15
20.65312,15.60671296,0.09056342,318.15
20.64488,15.62756944,0.0906177,318.15
20.65941,15.64842593,0.09066533,318.15
20.64941,15.66927083,0.09071571,318.15
20.65491,15.69013889,0.09076635,318.15
20.65924,15.7109838,0.09081797,318.15
20.66796,15.7318287,0.09085803,318.15
20.64178,15.75268519,0.09091109,318.15
20.66284,15.77353009,0.09096279,318.15
20.65282,15.79438657,0.09101246,318.15
20.64834,15.81523148,0.09105592,318.15
20.65791,15.83609954,0.0910971,318.15
20.66243,15.85693287,0.09115495,318.15
20.66441,15.87778935,0.09120287,318.15
20.64429,15.89863426,0.09125183,318.15
20.67152,15.91947917,0.09129223,318.15
20.65563,15.94032407,0.09133957,318.15
20.6631,15.96119213,0.09138298,318.15
20.66206,15.98204861,0.09143274,318.15
20.65203,16.00289352,0.09148426,318.15
20.65713,16.02373843,0.09152684,318.15
20.6716,16.04459491,0.09157817,318.15
20.65635,16.06546296,0.09162231,318.15
20.64817,16.0862963,0.09167195,318.15
20.64653,16.10715278,0.0917231,318.15
20.64902,16.12800926,0.09177496,318.15
20.66767,16.14887731,0.09182526,318.15
20.6596,16.1697338,0.09186889,318.15
20.64367,16.19059028,0.09191743,318.15
20.65469,16.21143519,0.09196244,318.15
20.64776,16.23229167,0.09200928,318.15
20.68324,16.25313657,0.09205469,318.15
20.64592,16.27399306,0.0920982,318.15
20.65146,16.29486111,0.09214832,318.15
20.64692,16.31570602,0.09219471,318.15
20.65253,16.3365625,0.09224071,318.15
20.65157,16.35741898,0.09228757,318.15
20.64315,16.37825231,0.09233456,318.15
20.66578,16.39909722,0.09237887,318.15
20.66054,16.41994213,0.0924309,318.15
20.65306,16.44081019,0.09247554,318.15
20.64963,16.46165509,0.09252574,318.15
20.66122,16.4825,0.09257118,318.15
20.66382,16.50336806,0.09261778,318.15
20.66582,16.52423611,0.09266518,318.15
20.64522,16.54509259,0.09270963,318.15
20.64106,16.56594907,0.09275448,318.15
20.68381,16.58680556,0.09280509,318.15
20.64235,16.60765046,0.09284896,318.15
20.655,16.62849537,0.09290056,318.15
20.65943,16.64936343,0.0929464,318.15
20.64655,16.67021991,0.09299263,318.15
20.65211,16.69106481,0.09304103,318.15
20.65366,16.71190972,0.09308216,318.15
20.65619,16.73277778,0.09313121,318.15
20.66052,16.75363426,0.09318171,318.15
20.65059,16.77449074,0.09322979,318.15
20.65312,16.79534722,0.09327951,318.15
20.66649,16.81618056,0.09332589,318.15
20.64462,16.83703704,0.09337456,318.15
20.66813,16.85789352,0.09341879,318.15
20.6517,16.87873843,0.09346472,318.15
20.64185,16.89959491,0.09350862,318.15
20.64721,16.92043981,0.09356595,318.15
20.64934,16.94130787,0.09360743,318.15
20.66329,16.96215278,0.09365258,318.15
20.65943,16.98300926,0.0936953,318.15
20.66218,17.00386574,0.09374806,318.15
20.64915,17.02471065,0.09379008,318.15
20.64099,17.04555556,0.0938391,318.15
20.66207,17.06640046,0.09388557,318.15
20.68186,17.08725694,0.09393716,318.15
20.64684,17.10810185,0.09397603,318.15
20.65596,17.12896991,0.09402428,318.15
20.66706,17.14983796,0.09407784,318.15
20.65351,17.17068287,0.09412675,318.15
20.64058,17.19155093,0.09416392,318.15
20.66114,17.21240741,0.0942186,318.15
20.6542,17.23322917,0.09426726,318.15
20.65393,17.25409722,0.09430733,318.15
20.65823,17.27493056,0.09435985,318.15
20.65796,17.29578704,0.09440064,318.15
20.64678,17.31663194,0.09445265,318.15
20.64656,17.33748843,0.09449285,318.15
20.6567,17.35834491,0.09454887,318.15
